Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
03/11/2024 21:00:00 - 03/11/2024 22:00:00;368.00;n/e;n/e;n/e;2980.00;0.00;111.00;n/e;n/e;n/e;867.00;4624.00;2562.00;n/e;44317.00;n/e;n/e;0.00;301.00;208.00;2822.00
03/11/2024 22:00:00 - 03/11/2024 23:00:00;370.00;n/e;n/e;n/e;2920.00;0.00;111.00;n/e;n/e;n/e;719.00;4473.00;2470.00;n/e;44253.00;n/e;n/e;0.00;306.00;221.00;2760.00
03/11/2024 23:00:00 - 04/11/2024 00:00:00;369.00;n/e;n/e;n/e;2883.00;0.00;111.00;n/e;n/e;n/e;517.00;4221.00;2254.00;n/e;44428.00;n/e;n/e;0.00;310.00;198.00;2623.00
04/11/2024 00:00:00 - 04/11/2024 01:00:00;368.00;n/e;n/e;n/e;2167.00;0.00;111.00;n/e;n/e;n/e;;3815.00;1829.00;n/e;44266.00;n/e;n/e;0.00;311.00;146.00;2586.00
04/11/2024 01:00:00 - 04/11/2024 02:00:00;367.00;n/e;n/e;n/e;1872.00;0.00;111.00;n/e;n/e;n/e;;3570.00;1541.00;n/e;44214.00;n/e;n/e;0.00;310.00;144.00;2768.00
04/11/2024 02:00:00 - 04/11/2024 03:00:00;340.00;n/e;n/e;n/e;2067.00;0.00;111.00;n/e;n/e;n/e;;3454.00;1386.00;n/e;44172.00;n/e;n/e;0.00;312.00;162.00;2792.00
04/11/2024 03:00:00 - 04/11/2024 04:00:00;355.00;n/e;n/e;n/e;2213.00;0.00;111.00;n/e;n/e;n/e;;3415.00;1214.00;n/e;44077.00;n/e;n/e;0.00;308.00;159.00;2818.00
04/11/2024 04:00:00 - 04/11/2024 05:00:00;371.00;n/e;n/e;n/e;2322.00;0.00;111.00;n/e;n/e;n/e;;3309.00;1225.00;n/e;44111.00;n/e;n/e;0.00;304.00;140.00;2954.00
04/11/2024 05:00:00 - 04/11/2024 06:00:00;369.00;n/e;n/e;n/e;2405.00;0.00;111.00;n/e;n/e;n/e;;3509.00;1384.00;n/e;44345.00;n/e;n/e;0.00;302.00;140.00;2849.00
04/11/2024 06:00:00 - 04/11/2024 07:00:00;369.00;n/e;n/e;n/e;3247.00;0.00;111.00;n/e;n/e;n/e;249.00;4165.00;2371.00;n/e;44582.00;n/e;n/e;0.00;299.00;154.00;2816.00
04/11/2024 07:00:00 - 04/11/2024 08:00:00;370.00;n/e;n/e;n/e;4138.00;0.00;111.00;n/e;n/e;n/e;2586.00;4894.00;3407.00;n/e;44689.00;n/e;n/e;333.00;298.00;108.00;2815.00
04/11/2024 08:00:00 - 04/11/2024 09:00:00;371.00;n/e;n/e;n/e;4353.00;0.00;111.00;n/e;n/e;n/e;2909.00;5017.00;3380.00;n/e;44711.00;n/e;n/e;1171.00;299.00;82.00;2638.00
04/11/2024 09:00:00 - 04/11/2024 10:00:00;371.00;n/e;n/e;n/e;4405.00;0.00;111.00;n/e;n/e;n/e;2387.00;4708.00;2816.00;n/e;44709.00;n/e;n/e;3477.00;298.00;90.00;2220.00
04/11/2024 10:00:00 - 04/11/2024 11:00:00;371.00;n/e;n/e;n/e;4379.00;0.00;111.00;n/e;n/e;n/e;1121.00;4100.00;2094.00;n/e;44692.00;n/e;n/e;5843.00;289.00;94.00;1733.00
04/11/2024 11:00:00 - 04/11/2024 12:00:00;371.00;n/e;n/e;n/e;3794.00;0.00;111.00;n/e;n/e;n/e;243.00;3803.00;2149.00;n/e;44647.00;n/e;n/e;7442.00;288.00;113.00;1588.00
04/11/2024 12:00:00 - 04/11/2024 13:00:00;371.00;n/e;n/e;n/e;3759.00;0.00;111.00;n/e;n/e;n/e;;3816.00;2132.00;n/e;44730.00;n/e;n/e;8241.00;287.00;129.00;1573.00
04/11/2024 13:00:00 - 04/11/2024 14:00:00;374.00;n/e;n/e;n/e;3802.00;0.00;111.00;n/e;n/e;n/e;;3843.00;2058.00;n/e;44704.00;n/e;n/e;8183.00;288.00;124.00;1511.00
04/11/2024 14:00:00 - 04/11/2024 15:00:00;372.00;n/e;n/e;n/e;4187.00;0.00;111.00;n/e;n/e;n/e;;3893.00;1793.00;n/e;44582.00;n/e;n/e;7234.00;293.00;110.00;1539.00
04/11/2024 15:00:00 - 04/11/2024 16:00:00;371.00;n/e;n/e;n/e;4863.00;0.00;111.00;n/e;n/e;n/e;;4190.00;1938.00;n/e;44609.00;n/e;n/e;4933.00;298.00;140.00;1713.00
04/11/2024 16:00:00 - 04/11/2024 17:00:00;373.00;n/e;n/e;n/e;5452.00;0.00;111.00;n/e;n/e;n/e;349.00;4464.00;2316.00;n/e;44605.00;n/e;n/e;1993.00;297.00;181.00;2002.00
04/11/2024 17:00:00 - 04/11/2024 18:00:00;367.00;n/e;n/e;n/e;5886.00;0.00;111.00;n/e;n/e;n/e;2046.00;4790.00;3015.00;n/e;44579.00;n/e;n/e;493.00;301.00;185.00;2477.00
04/11/2024 18:00:00 - 04/11/2024 19:00:00;366.00;n/e;n/e;n/e;5880.00;0.00;435.00;n/e;n/e;n/e;3229.00;5221.00;3593.00;n/e;44700.00;n/e;n/e;286.00;307.00;123.00;2992.00
04/11/2024 19:00:00 - 04/11/2024 20:00:00;369.00;n/e;n/e;n/e;5874.00;0.00;840.00;n/e;n/e;n/e;3157.00;5416.00;3719.00;n/e;44806.00;n/e;n/e;0.00;305.00;112.00;3174.00
04/11/2024 20:00:00 - 04/11/2024 21:00:00;369.00;n/e;n/e;n/e;5785.00;0.00;502.00;n/e;n/e;n/e;2518.00;5253.00;3354.00;n/e;44880.00;n/e;n/e;0.00;304.00;109.00;3029.00
04/11/2024 21:00:00 - 04/11/2024 22:00:00;369.00;n/e;n/e;n/e;5628.00;0.00;110.00;n/e;n/e;n/e;1221.00;4947.00;2953.00;n/e;44958.00;n/e;n/e;0.00;304.00;107.00;2996.00
04/11/2024 22:00:00 - 04/11/2024 23:00:00;363.00;n/e;n/e;n/e;5631.00;0.00;111.00;n/e;n/e;n/e;1031.00;4633.00;2484.00;n/e;44939.00;n/e;n/e;0.00;306.00;108.00;2918.00
04/11/2024 23:00:00 - 05/11/2024 00:00:00;357.00;n/e;n/e;n/e;5544.00;0.00;110.00;n/e;n/e;n/e;578.00;4358.00;2219.00;n/e;44941.00;n/e;n/e;0.00;305.00;117.00;2713.00
05/11/2024 00:00:00 - 05/11/2024 01:00:00;369.00;n/e;n/e;n/e;4338.00;0.00;111.00;n/e;n/e;n/e;347.00;4193.00;1792.00;n/e;44810.00;n/e;n/e;0.00;303.00;86.00;2566.00
05/11/2024 01:00:00 - 05/11/2024 02:00:00;369.00;n/e;n/e;n/e;3577.00;0.00;110.00;n/e;n/e;n/e;297.00;3793.00;1317.00;n/e;44773.00;n/e;n/e;0.00;303.00;72.00;2369.00
05/11/2024 02:00:00 - 05/11/2024 03:00:00;370.00;n/e;n/e;n/e;3302.00;0.00;110.00;n/e;n/e;n/e;;3665.00;1212.00;n/e;44853.00;n/e;n/e;0.00;303.00;106.00;2297.00
05/11/2024 03:00:00 - 05/11/2024 04:00:00;371.00;n/e;n/e;n/e;2902.00;0.00;110.00;n/e;n/e;n/e;;3605.00;1209.00;n/e;44924.00;n/e;n/e;0.00;305.00;85.00;2251.00
05/11/2024 04:00:00 - 05/11/2024 05:00:00;371.00;n/e;n/e;n/e;3638.00;0.00;111.00;n/e;n/e;n/e;;3508.00;1276.00;n/e;44965.00;n/e;n/e;0.00;309.00;51.00;2100.00
05/11/2024 05:00:00 - 05/11/2024 06:00:00;370.00;n/e;n/e;n/e;4227.00;0.00;111.00;n/e;n/e;n/e;;3531.00;1409.00;n/e;44912.00;n/e;n/e;0.00;307.00;48.00;1956.00
05/11/2024 06:00:00 - 05/11/2024 07:00:00;370.00;n/e;n/e;n/e;5409.00;0.00;111.00;n/e;n/e;n/e;601.00;4111.00;2327.00;n/e;44954.00;n/e;n/e;0.00;306.00;54.00;1961.00
05/11/2024 07:00:00 - 05/11/2024 08:00:00;369.00;n/e;n/e;n/e;5712.00;0.00;110.00;n/e;n/e;n/e;1327.00;4563.00;3654.00;n/e;44958.00;n/e;n/e;300.00;308.00;44.00;1935.00
05/11/2024 08:00:00 - 05/11/2024 09:00:00;372.00;n/e;n/e;n/e;5957.00;0.00;110.00;n/e;n/e;n/e;1657.00;4659.00;3625.00;n/e;45064.00;n/e;n/e;929.00;313.00;32.00;1917.00
05/11/2024 09:00:00 - 05/11/2024 10:00:00;371.00;n/e;n/e;n/e;6089.00;0.00;110.00;n/e;n/e;n/e;1472.00;4574.00;2888.00;n/e;45049.00;n/e;n/e;2885.00;302.00;18.00;1657.00
05/11/2024 10:00:00 - 05/11/2024 11:00:00;357.00;n/e;n/e;n/e;6109.00;0.00;110.00;n/e;n/e;n/e;611.00;4091.00;1616.00;n/e;45017.00;n/e;n/e;4788.00;288.00;2.00;1304.00
05/11/2024 11:00:00 - 05/11/2024 12:00:00;368.00;n/e;n/e;n/e;5740.00;0.00;110.00;n/e;n/e;n/e;531.00;3904.00;1266.00;n/e;44978.00;n/e;n/e;5944.00;286.00;0.00;1047.00
05/11/2024 12:00:00 - 05/11/2024 13:00:00;370.00;n/e;n/e;n/e;5610.00;0.00;110.00;n/e;n/e;n/e;486.00;3976.00;1324.00;n/e;45044.00;n/e;n/e;6532.00;301.00;0.00;897.00
05/11/2024 13:00:00 - 05/11/2024 14:00:00;370.00;n/e;n/e;n/e;5694.00;0.00;111.00;n/e;n/e;n/e;462.00;4075.00;1722.00;n/e;45090.00;n/e;n/e;6197.00;292.00;0.00;827.00
05/11/2024 14:00:00 - 05/11/2024 15:00:00;359.00;n/e;n/e;n/e;5792.00;0.00;111.00;n/e;n/e;n/e;488.00;4196.00;2181.00;n/e;45063.00;n/e;n/e;4999.00;284.00;0.00;767.00
05/11/2024 15:00:00 - 05/11/2024 16:00:00;361.00;n/e;n/e;n/e;5939.00;0.00;111.00;n/e;n/e;n/e;375.00;4422.00;2675.00;n/e;45355.00;n/e;n/e;3442.00;284.00;0.00;739.00
05/11/2024 16:00:00 - 05/11/2024 17:00:00;366.00;n/e;n/e;n/e;5833.00;0.00;111.00;n/e;n/e;n/e;705.00;4629.00;2918.00;n/e;45666.00;n/e;n/e;1542.00;289.00;0.00;721.00
05/11/2024 17:00:00 - 05/11/2024 18:00:00;371.00;n/e;n/e;n/e;5926.00;0.00;110.00;n/e;n/e;n/e;2306.00;5140.00;3649.00;n/e;45607.00;n/e;n/e;453.00;289.00;0.00;710.00
05/11/2024 18:00:00 - 05/11/2024 19:00:00;370.00;n/e;n/e;n/e;6040.00;0.00;949.00;n/e;n/e;n/e;3432.00;5500.00;3941.00;n/e;45498.00;n/e;n/e;288.00;288.00;0.00;711.00
05/11/2024 19:00:00 - 05/11/2024 20:00:00;370.00;n/e;n/e;n/e;6085.00;0.00;1203.00;n/e;n/e;n/e;3214.00;5441.00;4038.00;n/e;45495.00;n/e;n/e;0.00;290.00;0.00;725.00
05/11/2024 20:00:00 - 05/11/2024 21:00:00;370.00;n/e;n/e;n/e;5955.00;0.00;819.00;n/e;n/e;n/e;2793.00;5309.00;3963.00;n/e;45494.00;n/e;n/e;0.00;288.00;0.00;735.00
05/11/2024 21:00:00 - 05/11/2024 22:00:00;370.00;n/e;n/e;n/e;6200.00;0.00;110.00;n/e;n/e;n/e;1845.00;5005.00;3662.00;n/e;45587.00;n/e;n/e;0.00;290.00;0.00;722.00
05/11/2024 22:00:00 - 05/11/2024 23:00:00;369.00;n/e;n/e;n/e;6080.00;0.00;111.00;n/e;n/e;n/e;1395.00;4611.00;3092.00;n/e;45588.00;n/e;n/e;0.00;288.00;0.00;698.00
05/11/2024 23:00:00 - 06/11/2024 00:00:00;370.00;n/e;n/e;n/e;5951.00;0.00;110.00;n/e;n/e;n/e;1010.00;4311.00;2364.00;n/e;45552.00;n/e;n/e;0.00;286.00;0.00;697.00
06/11/2024 00:00:00 - 06/11/2024 01:00:00;371.00;n/e;n/e;n/e;6004.00;0.00;110.00;n/e;n/e;n/e;767.00;4105.00;1754.00;n/e;45705.00;n/e;n/e;0.00;286.00;0.00;711.00
06/11/2024 01:00:00 - 06/11/2024 02:00:00;372.00;n/e;n/e;n/e;5558.00;0.00;110.00;n/e;n/e;n/e;511.00;3885.00;1167.00;n/e;45673.00;n/e;n/e;0.00;291.00;0.00;724.00
06/11/2024 02:00:00 - 06/11/2024 03:00:00;374.00;n/e;n/e;n/e;5463.00;0.00;110.00;n/e;n/e;n/e;112.00;3819.00;1095.00;n/e;45791.00;n/e;n/e;0.00;292.00;0.00;740.00
06/11/2024 03:00:00 - 06/11/2024 04:00:00;373.00;n/e;n/e;n/e;5274.00;0.00;111.00;n/e;n/e;n/e;;3814.00;1015.00;n/e;45297.00;n/e;n/e;0.00;291.00;0.00;761.00
06/11/2024 04:00:00 - 06/11/2024 05:00:00;375.00;n/e;n/e;n/e;5437.00;0.00;111.00;n/e;n/e;n/e;;3753.00;915.00;n/e;45563.00;n/e;n/e;0.00;290.00;0.00;759.00
06/11/2024 05:00:00 - 06/11/2024 06:00:00;374.00;n/e;n/e;n/e;5388.00;0.00;111.00;n/e;n/e;n/e;;3824.00;1284.00;n/e;45808.00;n/e;n/e;0.00;290.00;6.00;753.00
06/11/2024 06:00:00 - 06/11/2024 07:00:00;375.00;n/e;n/e;n/e;5575.00;0.00;111.00;n/e;n/e;n/e;226.00;4290.00;2207.00;n/e;45897.00;n/e;n/e;0.00;290.00;0.00;775.00
06/11/2024 07:00:00 - 06/11/2024 08:00:00;373.00;n/e;n/e;n/e;6169.00;0.00;111.00;n/e;n/e;n/e;1204.00;4876.00;3242.00;n/e;45830.00;n/e;n/e;303.00;289.00;7.00;798.00
06/11/2024 08:00:00 - 06/11/2024 09:00:00;376.00;n/e;n/e;n/e;6075.00;0.00;110.00;n/e;n/e;n/e;1919.00;5057.00;3351.00;n/e;45781.00;n/e;n/e;753.00;290.00;14.00;827.00
06/11/2024 09:00:00 - 06/11/2024 10:00:00;371.00;n/e;n/e;n/e;5883.00;0.00;111.00;n/e;n/e;n/e;2014.00;4954.00;3064.00;n/e;45785.00;n/e;n/e;2420.00;291.00;26.00;769.00
06/11/2024 10:00:00 - 06/11/2024 11:00:00;370.00;n/e;n/e;n/e;5688.00;0.00;110.00;n/e;n/e;n/e;1831.00;4610.00;2634.00;n/e;45800.00;n/e;n/e;4227.00;291.00;23.00;751.00
06/11/2024 11:00:00 - 06/11/2024 12:00:00;368.00;n/e;n/e;n/e;5553.00;0.00;111.00;n/e;n/e;n/e;879.00;4416.00;2228.00;n/e;45807.00;n/e;n/e;5465.00;291.00;32.00;744.00
06/11/2024 12:00:00 - 06/11/2024 13:00:00;369.00;n/e;n/e;n/e;5455.00;0.00;110.00;n/e;n/e;n/e;667.00;4238.00;1960.00;n/e;45792.00;n/e;n/e;6351.00;292.00;58.00;743.00
06/11/2024 13:00:00 - 06/11/2024 14:00:00;370.00;n/e;n/e;n/e;5618.00;0.00;111.00;n/e;n/e;n/e;755.00;4279.00;2055.00;n/e;45771.00;n/e;n/e;6379.00;292.00;98.00;792.00
06/11/2024 14:00:00 - 06/11/2024 15:00:00;369.00;n/e;n/e;n/e;5669.00;0.00;111.00;n/e;n/e;n/e;371.00;4345.00;2351.00;n/e;45757.00;n/e;n/e;5663.00;286.00;112.00;907.00
06/11/2024 15:00:00 - 06/11/2024 16:00:00;362.00;n/e;n/e;n/e;5971.00;0.00;111.00;n/e;n/e;n/e;369.00;4443.00;2642.00;n/e;45750.00;n/e;n/e;4035.00;281.00;138.00;1023.00
06/11/2024 16:00:00 - 06/11/2024 17:00:00;360.00;n/e;n/e;n/e;5975.00;0.00;111.00;n/e;n/e;n/e;633.00;4773.00;3106.00;n/e;45753.00;n/e;n/e;1786.00;285.00;177.00;1153.00
06/11/2024 17:00:00 - 06/11/2024 18:00:00;363.00;n/e;n/e;n/e;6003.00;0.00;111.00;n/e;n/e;n/e;1631.00;5271.00;3599.00;n/e;45776.00;n/e;n/e;466.00;288.00;199.00;1284.00
06/11/2024 18:00:00 - 06/11/2024 19:00:00;368.00;n/e;n/e;n/e;6071.00;0.00;225.00;n/e;n/e;n/e;3103.00;5533.00;3623.00;n/e;45797.00;n/e;n/e;288.00;288.00;244.00;1392.00
06/11/2024 19:00:00 - 06/11/2024 20:00:00;370.00;n/e;n/e;n/e;6100.00;0.00;369.00;n/e;n/e;n/e;3303.00;5611.00;3661.00;n/e;45862.00;n/e;n/e;0.00;288.00;310.00;1602.00
06/11/2024 20:00:00 - 06/11/2024 21:00:00;371.00;n/e;n/e;n/e;6026.00;0.00;266.00;n/e;n/e;n/e;2530.00;5428.00;3466.00;n/e;45878.00;n/e;n/e;0.00;289.00;349.00;1808.00
06/11/2024 21:00:00 - 06/11/2024 22:00:00;371.00;n/e;n/e;n/e;5893.00;0.00;110.00;n/e;n/e;n/e;1433.00;4947.00;2919.00;n/e;45892.00;n/e;n/e;0.00;292.00;366.00;1933.00
06/11/2024 22:00:00 - 06/11/2024 23:00:00;368.00;n/e;n/e;n/e;6144.00;0.00;111.00;n/e;n/e;n/e;777.00;4687.00;2773.00;n/e;45846.00;n/e;n/e;0.00;292.00;358.00;1975.00
06/11/2024 23:00:00 - 07/11/2024 00:00:00;369.00;n/e;n/e;n/e;6094.00;0.00;111.00;n/e;n/e;n/e;615.00;4228.00;2299.00;n/e;45834.00;n/e;n/e;0.00;292.00;326.00;2000.00
07/11/2024 00:00:00 - 07/11/2024 01:00:00;370.00;n/e;n/e;n/e;6046.00;0.00;111.00;n/e;n/e;n/e;352.00;3824.00;1816.00;n/e;45870.00;n/e;n/e;0.00;293.00;322.00;1975.00
07/11/2024 01:00:00 - 07/11/2024 02:00:00;369.00;n/e;n/e;n/e;4787.00;0.00;110.00;n/e;n/e;n/e;258.00;3617.00;1323.00;n/e;45749.00;n/e;n/e;0.00;294.00;311.00;1955.00
07/11/2024 02:00:00 - 07/11/2024 03:00:00;369.00;n/e;n/e;n/e;4276.00;0.00;111.00;n/e;n/e;n/e;;3517.00;1007.00;n/e;45445.00;n/e;n/e;0.00;292.00;323.00;1981.00
07/11/2024 03:00:00 - 07/11/2024 04:00:00;368.00;n/e;n/e;n/e;3964.00;0.00;111.00;n/e;n/e;n/e;;3484.00;954.00;n/e;45219.00;n/e;n/e;0.00;290.00;368.00;1960.00
07/11/2024 04:00:00 - 07/11/2024 05:00:00;368.00;n/e;n/e;n/e;3582.00;0.00;111.00;n/e;n/e;n/e;;3457.00;958.00;n/e;45291.00;n/e;n/e;0.00;291.00;446.00;1980.00
07/11/2024 05:00:00 - 07/11/2024 06:00:00;370.00;n/e;n/e;n/e;4298.00;0.00;111.00;n/e;n/e;n/e;;3428.00;1111.00;n/e;45387.00;n/e;n/e;0.00;290.00;466.00;2022.00
07/11/2024 06:00:00 - 07/11/2024 07:00:00;369.00;n/e;n/e;n/e;5540.00;0.00;111.00;n/e;n/e;n/e;347.00;3724.00;1924.00;n/e;45080.00;n/e;n/e;0.00;288.00;391.00;2038.00
07/11/2024 07:00:00 - 07/11/2024 08:00:00;368.00;n/e;n/e;n/e;6021.00;0.00;111.00;n/e;n/e;n/e;1304.00;4259.00;2901.00;n/e;45309.00;n/e;n/e;307.00;290.00;336.00;2062.00
07/11/2024 08:00:00 - 07/11/2024 09:00:00;366.00;n/e;n/e;n/e;6019.00;0.00;111.00;n/e;n/e;n/e;2088.00;4433.00;2758.00;n/e;45552.00;n/e;n/e;749.00;288.00;315.00;2080.00
07/11/2024 09:00:00 - 07/11/2024 10:00:00;365.00;n/e;n/e;n/e;5862.00;0.00;110.00;n/e;n/e;n/e;949.00;4365.00;2417.00;n/e;45569.00;n/e;n/e;2360.00;287.00;349.00;2093.00
07/11/2024 10:00:00 - 07/11/2024 11:00:00;365.00;n/e;n/e;n/e;5821.00;0.00;111.00;n/e;n/e;n/e;617.00;3906.00;2069.00;n/e;45562.00;n/e;n/e;4449.00;284.00;391.00;2031.00
07/11/2024 11:00:00 - 07/11/2024 12:00:00;366.00;n/e;n/e;n/e;5795.00;0.00;111.00;n/e;n/e;n/e;329.00;3575.00;1920.00;n/e;45574.00;n/e;n/e;5906.00;281.00;287.00;1964.00
07/11/2024 12:00:00 - 07/11/2024 13:00:00;368.00;n/e;n/e;n/e;5719.00;0.00;111.00;n/e;n/e;n/e;715.00;3567.00;1815.00;n/e;45597.00;n/e;n/e;6820.00;276.00;286.00;1845.00
07/11/2024 13:00:00 - 07/11/2024 14:00:00;369.00;n/e;n/e;n/e;5780.00;0.00;111.00;n/e;n/e;n/e;181.00;3469.00;1626.00;n/e;45597.00;n/e;n/e;6991.00;274.00;293.00;1711.00
07/11/2024 14:00:00 - 07/11/2024 15:00:00;368.00;n/e;n/e;n/e;5527.00;0.00;111.00;n/e;n/e;n/e;154.00;3475.00;1401.00;n/e;45569.00;n/e;n/e;6127.00;272.00;287.00;1717.00
07/11/2024 15:00:00 - 07/11/2024 16:00:00;367.00;n/e;n/e;n/e;5550.00;0.00;111.00;n/e;n/e;n/e;270.00;3515.00;1384.00;n/e;45533.00;n/e;n/e;4393.00;275.00;281.00;1875.00
07/11/2024 16:00:00 - 07/11/2024 17:00:00;364.00;n/e;n/e;n/e;5708.00;0.00;111.00;n/e;n/e;n/e;490.00;3979.00;1686.00;n/e;45645.00;n/e;n/e;1873.00;275.00;419.00;2124.00
07/11/2024 17:00:00 - 07/11/2024 18:00:00;363.00;n/e;n/e;n/e;5840.00;0.00;111.00;n/e;n/e;n/e;1661.00;4605.00;2719.00;n/e;45574.00;n/e;n/e;460.00;276.00;386.00;2509.00
07/11/2024 18:00:00 - 07/11/2024 19:00:00;364.00;n/e;n/e;n/e;6038.00;0.00;340.00;n/e;n/e;n/e;3240.00;5231.00;3387.00;n/e;45550.00;n/e;n/e;284.00;276.00;354.00;2946.00
07/11/2024 19:00:00 - 07/11/2024 20:00:00;370.00;n/e;n/e;n/e;6211.00;0.00;368.00;n/e;n/e;n/e;4028.00;5326.00;3542.00;n/e;45549.00;n/e;n/e;0.00;278.00;346.00;3178.00
07/11/2024 20:00:00 - 07/11/2024 21:00:00;368.00;n/e;n/e;n/e;6224.00;0.00;369.00;n/e;n/e;n/e;2655.00;4888.00;2820.00;n/e;45909.00;n/e;n/e;0.00;279.00;320.00;3102.00
07/11/2024 21:00:00 - 07/11/2024 22:00:00;371.00;n/e;n/e;n/e;6118.00;0.00;234.00;n/e;n/e;n/e;1006.00;4363.00;1992.00;n/e;45888.00;n/e;n/e;0.00;280.00;321.00;2964.00
07/11/2024 22:00:00 - 07/11/2024 23:00:00;371.00;n/e;n/e;n/e;5648.00;0.00;110.00;n/e;n/e;n/e;483.00;3970.00;1671.00;n/e;45971.00;n/e;n/e;0.00;279.00;298.00;2857.00
07/11/2024 23:00:00 - 08/11/2024 00:00:00;371.00;n/e;n/e;n/e;4329.00;0.00;110.00;n/e;n/e;n/e;99.00;3593.00;1392.00;n/e;45638.00;n/e;n/e;0.00;279.00;271.00;2950.00
08/11/2024 00:00:00 - 08/11/2024 01:00:00;372.00;n/e;n/e;n/e;4070.00;0.00;111.00;n/e;n/e;n/e;;3470.00;949.00;n/e;45016.00;n/e;n/e;0.00;277.00;273.00;2939.00
08/11/2024 01:00:00 - 08/11/2024 02:00:00;374.00;n/e;n/e;n/e;3937.00;0.00;111.00;n/e;n/e;n/e;;3317.00;1283.00;n/e;44949.00;n/e;n/e;0.00;279.00;268.00;2846.00
08/11/2024 02:00:00 - 08/11/2024 03:00:00;374.00;n/e;n/e;n/e;4211.00;0.00;111.00;n/e;n/e;n/e;;3259.00;1125.00;n/e;45231.00;n/e;n/e;0.00;278.00;277.00;2896.00
08/11/2024 03:00:00 - 08/11/2024 04:00:00;373.00;n/e;n/e;n/e;4099.00;0.00;111.00;n/e;n/e;n/e;;3207.00;1092.00;n/e;45102.00;n/e;n/e;0.00;279.00;244.00;2828.00
08/11/2024 04:00:00 - 08/11/2024 05:00:00;374.00;n/e;n/e;n/e;4340.00;0.00;111.00;n/e;n/e;n/e;;3239.00;1251.00;n/e;45289.00;n/e;n/e;0.00;278.00;240.00;2622.00
08/11/2024 05:00:00 - 08/11/2024 06:00:00;374.00;n/e;n/e;n/e;4391.00;0.00;111.00;n/e;n/e;n/e;;3293.00;1353.00;n/e;45378.00;n/e;n/e;0.00;276.00;229.00;2362.00
08/11/2024 06:00:00 - 08/11/2024 07:00:00;375.00;n/e;n/e;n/e;5381.00;0.00;111.00;n/e;n/e;n/e;;3713.00;1598.00;n/e;45401.00;n/e;n/e;0.00;279.00;255.00;2214.00
08/11/2024 07:00:00 - 08/11/2024 08:00:00;375.00;n/e;n/e;n/e;5941.00;0.00;111.00;n/e;n/e;n/e;1095.00;4361.00;2467.00;n/e;45359.00;n/e;n/e;302.00;283.00;256.00;2248.00
08/11/2024 08:00:00 - 08/11/2024 09:00:00;375.00;n/e;n/e;n/e;6019.00;0.00;111.00;n/e;n/e;n/e;2226.00;4507.00;2812.00;n/e;45400.00;n/e;n/e;943.00;283.00;262.00;2248.00
08/11/2024 09:00:00 - 08/11/2024 10:00:00;376.00;n/e;n/e;n/e;5976.00;0.00;110.00;n/e;n/e;n/e;1725.00;4314.00;2673.00;n/e;45556.00;n/e;n/e;3164.00;281.00;233.00;2135.00
08/11/2024 10:00:00 - 08/11/2024 11:00:00;375.00;n/e;n/e;n/e;6019.00;0.00;111.00;n/e;n/e;n/e;1292.00;4012.00;2006.00;n/e;45605.00;n/e;n/e;5508.00;280.00;222.00;1911.00
08/11/2024 11:00:00 - 08/11/2024 12:00:00;375.00;n/e;n/e;n/e;5961.00;0.00;111.00;n/e;n/e;n/e;586.00;3697.00;1568.00;n/e;45616.00;n/e;n/e;7276.00;279.00;227.00;1793.00
08/11/2024 12:00:00 - 08/11/2024 13:00:00;375.00;n/e;n/e;n/e;5891.00;0.00;111.00;n/e;n/e;n/e;570.00;3573.00;1678.00;n/e;45672.00;n/e;n/e;8070.00;288.00;208.00;1687.00
08/11/2024 13:00:00 - 08/11/2024 14:00:00;376.00;n/e;n/e;n/e;5942.00;0.00;111.00;n/e;n/e;n/e;568.00;3479.00;1455.00;n/e;45751.00;n/e;n/e;7769.00;293.00;181.00;1570.00
08/11/2024 14:00:00 - 08/11/2024 15:00:00;371.00;n/e;n/e;n/e;5963.00;0.00;111.00;n/e;n/e;n/e;561.00;3530.00;1792.00;n/e;45713.00;n/e;n/e;6476.00;294.00;135.00;1539.00
08/11/2024 15:00:00 - 08/11/2024 16:00:00;370.00;n/e;n/e;n/e;5994.00;0.00;111.00;n/e;n/e;n/e;962.00;3966.00;2438.00;n/e;45712.00;n/e;n/e;4039.00;294.00;111.00;1530.00
08/11/2024 16:00:00 - 08/11/2024 17:00:00;384.00;n/e;n/e;n/e;5860.00;0.00;111.00;n/e;n/e;n/e;1690.00;4371.00;2806.00;n/e;45747.00;n/e;n/e;1540.00;294.00;152.00;1575.00
08/11/2024 17:00:00 - 08/11/2024 18:00:00;387.00;n/e;n/e;n/e;5592.00;0.00;111.00;n/e;n/e;n/e;2459.00;5073.00;3369.00;n/e;45876.00;n/e;n/e;423.00;285.00;231.00;1695.00
