Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
27/04/2024 14:00:00 - 27/04/2024 15:00:00;576.00;n/e;n/e;576.00;6637.00;297.00;5.00;n/e;n/e;605.00;0.00;3010.00;317.00;n/e;n/e;869.00;n/e;11791.00;351.00;5.00;1449.00
27/04/2024 15:00:00 - 27/04/2024 16:00:00;562.00;n/e;n/e;596.00;7458.00;327.00;5.00;n/e;n/e;603.00;0.00;3009.00;426.00;n/e;n/e;911.00;n/e;10726.00;359.00;4.00;1606.00
27/04/2024 16:00:00 - 27/04/2024 17:00:00;582.00;n/e;n/e;602.00;8790.00;345.00;5.00;n/e;n/e;604.00;239.00;3251.00;472.00;n/e;n/e;978.00;n/e;9062.00;363.00;1.00;1818.00
27/04/2024 17:00:00 - 27/04/2024 18:00:00;587.00;n/e;n/e;585.00;9855.00;347.00;5.00;n/e;n/e;605.00;581.00;3982.00;768.00;n/e;n/e;1084.00;n/e;6255.00;358.00;0.00;1935.00
27/04/2024 18:00:00 - 27/04/2024 19:00:00;588.00;n/e;n/e;583.00;10506.00;377.00;5.00;n/e;n/e;605.00;879.00;5009.00;848.00;n/e;n/e;1283.00;n/e;3291.00;351.00;1.00;1887.00
27/04/2024 19:00:00 - 27/04/2024 20:00:00;588.00;n/e;n/e;582.00;10937.00;415.00;5.00;n/e;n/e;606.00;1584.00;6060.00;1309.00;n/e;n/e;1420.00;n/e;789.00;355.00;0.00;1730.00
27/04/2024 20:00:00 - 27/04/2024 21:00:00;590.00;n/e;n/e;575.00;11131.00;415.00;5.00;n/e;n/e;606.00;2451.00;5643.00;905.00;n/e;n/e;1474.00;n/e;53.00;358.00;0.00;1684.00
27/04/2024 21:00:00 - 27/04/2024 22:00:00;586.00;n/e;n/e;572.00;10394.00;397.00;5.00;n/e;n/e;605.00;1081.00;4517.00;738.00;n/e;n/e;1452.00;n/e;0.00;364.00;0.00;1697.00
27/04/2024 22:00:00 - 27/04/2024 23:00:00;592.00;n/e;n/e;574.00;8997.00;350.00;5.00;n/e;n/e;604.00;865.00;3870.00;598.00;n/e;n/e;1464.00;n/e;0.00;375.00;0.00;1741.00
27/04/2024 23:00:00 - 28/04/2024 00:00:00;585.00;n/e;n/e;564.00;8177.00;346.00;5.00;n/e;n/e;605.00;617.00;3673.00;529.00;n/e;n/e;1363.00;n/e;0.00;380.00;0.00;1666.00
28/04/2024 00:00:00 - 28/04/2024 01:00:00;591.00;n/e;n/e;579.00;6061.00;346.00;5.00;n/e;n/e;607.00;110.00;4303.00;564.00;n/e;n/e;1296.00;n/e;0.00;378.00;0.00;1639.00
28/04/2024 01:00:00 - 28/04/2024 02:00:00;595.00;n/e;n/e;558.00;4836.00;346.00;5.00;n/e;n/e;606.00;245.00;3863.00;482.00;n/e;n/e;1224.00;n/e;0.00;378.00;0.00;1617.00
28/04/2024 02:00:00 - 28/04/2024 03:00:00;599.00;n/e;n/e;561.00;4488.00;345.00;5.00;n/e;n/e;607.00;180.00;3620.00;435.00;n/e;n/e;1171.00;n/e;0.00;378.00;0.00;1660.00
28/04/2024 03:00:00 - 28/04/2024 04:00:00;603.00;n/e;n/e;552.00;4373.00;345.00;5.00;n/e;n/e;609.00;168.00;3369.00;442.00;n/e;n/e;1119.00;n/e;0.00;375.00;0.00;1667.00
28/04/2024 04:00:00 - 28/04/2024 05:00:00;583.00;n/e;n/e;553.00;4847.00;346.00;5.00;n/e;n/e;610.00;243.00;3395.00;453.00;n/e;n/e;1084.00;n/e;0.00;376.00;0.00;1709.00
28/04/2024 05:00:00 - 28/04/2024 06:00:00;593.00;n/e;n/e;534.00;4951.00;350.00;5.00;n/e;n/e;610.00;218.00;3455.00;451.00;n/e;n/e;1128.00;n/e;0.00;373.00;0.00;1805.00
28/04/2024 06:00:00 - 28/04/2024 07:00:00;601.00;n/e;n/e;523.00;5461.00;382.00;5.00;n/e;n/e;610.00;428.00;3713.00;529.00;n/e;n/e;1086.00;n/e;232.00;360.00;0.00;1911.00
28/04/2024 07:00:00 - 28/04/2024 08:00:00;599.00;n/e;n/e;523.00;5586.00;381.00;5.00;n/e;n/e;609.00;932.00;4035.00;623.00;n/e;n/e;1099.00;n/e;2060.00;362.00;0.00;2015.00
28/04/2024 08:00:00 - 28/04/2024 09:00:00;603.00;n/e;n/e;528.00;5840.00;346.00;5.00;n/e;n/e;609.00;1462.00;4574.00;768.00;n/e;n/e;1056.00;n/e;5144.00;356.00;0.00;2040.00
28/04/2024 09:00:00 - 28/04/2024 10:00:00;599.00;n/e;n/e;523.00;5216.00;342.00;5.00;n/e;n/e;605.00;1006.00;3968.00;571.00;n/e;n/e;1006.00;n/e;8080.00;364.00;0.00;2272.00
28/04/2024 10:00:00 - 28/04/2024 11:00:00;604.00;n/e;n/e;522.00;4503.00;321.00;5.00;n/e;n/e;605.00;91.00;3678.00;548.00;n/e;n/e;979.00;n/e;9828.00;371.00;0.00;2497.00
28/04/2024 11:00:00 - 28/04/2024 12:00:00;601.00;n/e;n/e;519.00;3682.00;296.00;5.00;n/e;n/e;606.00;338.00;3583.00;428.00;n/e;n/e;872.00;n/e;10964.00;368.00;0.00;2576.00
28/04/2024 12:00:00 - 28/04/2024 13:00:00;600.00;n/e;n/e;528.00;3308.00;296.00;5.00;n/e;n/e;604.00;0.00;3327.00;309.00;n/e;n/e;802.00;n/e;12040.00;371.00;1.00;2657.00
28/04/2024 13:00:00 - 28/04/2024 14:00:00;599.00;n/e;n/e;530.00;2885.00;297.00;5.00;n/e;n/e;603.00;;2979.00;315.00;n/e;n/e;693.00;n/e;13028.00;366.00;1.00;2587.00
28/04/2024 14:00:00 - 28/04/2024 15:00:00;600.00;n/e;n/e;533.00;2673.00;298.00;5.00;n/e;n/e;604.00;;2924.00;291.00;n/e;n/e;738.00;n/e;13141.00;371.00;1.00;2595.00
28/04/2024 15:00:00 - 28/04/2024 16:00:00;596.00;n/e;n/e;524.00;3182.00;312.00;5.00;n/e;n/e;604.00;;2982.00;329.00;n/e;n/e;766.00;n/e;12443.00;366.00;1.00;2691.00
28/04/2024 16:00:00 - 28/04/2024 17:00:00;594.00;n/e;n/e;531.00;4139.00;345.00;5.00;n/e;n/e;603.00;;3105.00;409.00;n/e;n/e;756.00;n/e;11087.00;371.00;1.00;2586.00
28/04/2024 17:00:00 - 28/04/2024 18:00:00;600.00;n/e;n/e;526.00;6066.00;347.00;5.00;n/e;n/e;604.00;86.00;3818.00;708.00;n/e;n/e;897.00;n/e;8237.00;367.00;0.00;2553.00
28/04/2024 18:00:00 - 28/04/2024 19:00:00;616.00;n/e;n/e;531.00;7248.00;354.00;5.00;n/e;n/e;604.00;419.00;4545.00;745.00;n/e;n/e;993.00;n/e;4368.00;359.00;0.00;2441.00
28/04/2024 19:00:00 - 28/04/2024 20:00:00;625.00;n/e;n/e;533.00;8344.00;401.00;5.00;n/e;n/e;604.00;1543.00;5392.00;856.00;n/e;n/e;1197.00;n/e;1032.00;364.00;0.00;2246.00
28/04/2024 20:00:00 - 28/04/2024 21:00:00;624.00;n/e;n/e;536.00;8632.00;416.00;5.00;n/e;n/e;604.00;1795.00;5650.00;973.00;n/e;n/e;1372.00;n/e;81.00;368.00;0.00;2123.00
28/04/2024 21:00:00 - 28/04/2024 22:00:00;625.00;n/e;n/e;536.00;8111.00;414.00;5.00;n/e;n/e;607.00;1927.00;4686.00;724.00;n/e;n/e;1320.00;n/e;0.00;368.00;0.00;2029.00
28/04/2024 22:00:00 - 28/04/2024 23:00:00;623.00;n/e;n/e;538.00;7596.00;415.00;5.00;n/e;n/e;605.00;949.00;4502.00;575.00;n/e;n/e;1360.00;n/e;0.00;370.00;0.00;1933.00
28/04/2024 23:00:00 - 29/04/2024 00:00:00;622.00;n/e;n/e;533.00;6472.00;413.00;5.00;n/e;n/e;604.00;318.00;3579.00;484.00;n/e;n/e;1366.00;n/e;0.00;373.00;0.00;2010.00
29/04/2024 00:00:00 - 29/04/2024 01:00:00;622.00;n/e;n/e;537.00;5219.00;384.00;5.00;n/e;n/e;605.00;204.00;3121.00;362.00;n/e;n/e;1458.00;n/e;0.00;373.00;0.00;2049.00
29/04/2024 01:00:00 - 29/04/2024 02:00:00;620.00;n/e;n/e;527.00;4517.00;344.00;5.00;n/e;n/e;604.00;58.00;3022.00;331.00;n/e;n/e;1252.00;n/e;0.00;379.00;0.00;2178.00
29/04/2024 02:00:00 - 29/04/2024 03:00:00;620.00;n/e;n/e;527.00;4053.00;345.00;5.00;n/e;n/e;603.00;50.00;2924.00;328.00;n/e;n/e;1222.00;n/e;0.00;380.00;0.00;2446.00
29/04/2024 03:00:00 - 29/04/2024 04:00:00;598.00;n/e;n/e;532.00;4539.00;347.00;5.00;n/e;n/e;603.00;50.00;3008.00;333.00;n/e;n/e;1153.00;n/e;0.00;378.00;0.00;2751.00
29/04/2024 04:00:00 - 29/04/2024 05:00:00;580.00;n/e;n/e;538.00;4044.00;346.00;5.00;n/e;n/e;603.00;24.00;3230.00;333.00;n/e;n/e;1265.00;n/e;0.00;360.00;0.00;2898.00
29/04/2024 05:00:00 - 29/04/2024 06:00:00;573.00;n/e;n/e;532.00;5541.00;361.00;5.00;n/e;n/e;604.00;0.00;3745.00;402.00;n/e;n/e;1617.00;n/e;0.00;360.00;0.00;2912.00
29/04/2024 06:00:00 - 29/04/2024 07:00:00;579.00;n/e;n/e;544.00;7577.00;387.00;5.00;n/e;n/e;605.00;402.00;5036.00;604.00;n/e;n/e;2178.00;n/e;260.00;352.00;0.00;2933.00
29/04/2024 07:00:00 - 29/04/2024 08:00:00;575.00;n/e;n/e;548.00;8153.00;386.00;5.00;n/e;n/e;603.00;1070.00;5609.00;853.00;n/e;n/e;2430.00;n/e;2123.00;340.00;0.00;2876.00
29/04/2024 08:00:00 - 29/04/2024 09:00:00;568.00;n/e;n/e;540.00;7933.00;358.00;5.00;n/e;n/e;604.00;1134.00;5296.00;822.00;n/e;n/e;2481.00;n/e;5414.00;336.00;0.00;2599.00
29/04/2024 09:00:00 - 29/04/2024 10:00:00;544.00;n/e;n/e;535.00;7338.00;344.00;5.00;n/e;n/e;604.00;1011.00;4619.00;707.00;n/e;n/e;2446.00;n/e;8518.00;343.00;0.00;2622.00
29/04/2024 10:00:00 - 29/04/2024 11:00:00;536.00;n/e;n/e;544.00;5536.00;342.00;5.00;n/e;n/e;603.00;295.00;3856.00;530.00;n/e;n/e;2131.00;n/e;11009.00;345.00;0.00;2794.00
29/04/2024 11:00:00 - 29/04/2024 12:00:00;541.00;n/e;n/e;563.00;4470.00;339.00;5.00;n/e;n/e;603.00;0.00;3341.00;436.00;n/e;n/e;2099.00;n/e;13419.00;341.00;0.00;2909.00
29/04/2024 12:00:00 - 29/04/2024 13:00:00;548.00;n/e;n/e;530.00;3916.00;340.00;5.00;n/e;n/e;603.00;;3110.00;327.00;n/e;n/e;1808.00;n/e;14231.00;348.00;2.00;3043.00
29/04/2024 13:00:00 - 29/04/2024 14:00:00;562.00;n/e;n/e;512.00;4252.00;329.00;5.00;n/e;n/e;602.00;;3027.00;325.00;n/e;n/e;1705.00;n/e;14472.00;356.00;3.00;3152.00
29/04/2024 14:00:00 - 29/04/2024 15:00:00;562.00;n/e;n/e;522.00;4580.00;296.00;5.00;n/e;n/e;600.00;;2935.00;333.00;n/e;n/e;1790.00;n/e;13273.00;356.00;2.00;3129.00
29/04/2024 15:00:00 - 29/04/2024 16:00:00;552.00;n/e;n/e;526.00;4572.00;297.00;5.00;n/e;n/e;602.00;;2806.00;333.00;n/e;n/e;1860.00;n/e;12299.00;352.00;1.00;3089.00
29/04/2024 16:00:00 - 29/04/2024 17:00:00;553.00;n/e;n/e;519.00;5136.00;315.00;5.00;n/e;n/e;599.00;169.00;3075.00;353.00;n/e;n/e;1932.00;n/e;10101.00;358.00;0.00;3109.00
29/04/2024 17:00:00 - 29/04/2024 18:00:00;586.00;n/e;n/e;525.00;7355.00;344.00;5.00;n/e;n/e;602.00;293.00;3667.00;566.00;n/e;n/e;2357.00;n/e;7155.00;361.00;0.00;3014.00
29/04/2024 18:00:00 - 29/04/2024 19:00:00;603.00;n/e;n/e;523.00;10409.00;348.00;5.00;n/e;n/e;602.00;427.00;4914.00;755.00;n/e;n/e;2612.00;n/e;3691.00;360.00;0.00;2701.00
29/04/2024 19:00:00 - 29/04/2024 20:00:00;609.00;n/e;n/e;529.00;12510.00;347.00;5.00;n/e;n/e;603.00;1390.00;5938.00;1206.00;n/e;n/e;2890.00;n/e;930.00;365.00;0.00;2467.00
29/04/2024 20:00:00 - 29/04/2024 21:00:00;622.00;n/e;n/e;513.00;13054.00;380.00;5.00;n/e;n/e;603.00;2364.00;6339.00;1298.00;n/e;n/e;2945.00;n/e;99.00;363.00;0.00;2385.00
29/04/2024 21:00:00 - 29/04/2024 22:00:00;604.00;n/e;n/e;517.00;12716.00;414.00;5.00;n/e;n/e;603.00;693.00;5766.00;997.00;n/e;n/e;2838.00;n/e;0.00;366.00;0.00;2195.00
29/04/2024 22:00:00 - 29/04/2024 23:00:00;589.00;n/e;n/e;528.00;10649.00;415.00;5.00;n/e;n/e;604.00;418.00;4643.00;710.00;n/e;n/e;2562.00;n/e;0.00;372.00;0.00;1968.00
29/04/2024 23:00:00 - 30/04/2024 00:00:00;598.00;n/e;n/e;519.00;9429.00;413.00;5.00;n/e;n/e;604.00;319.00;4178.00;567.00;n/e;n/e;2421.00;n/e;0.00;370.00;0.00;1931.00
30/04/2024 00:00:00 - 30/04/2024 01:00:00;608.00;n/e;n/e;512.00;7386.00;414.00;5.00;n/e;n/e;604.00;237.00;3740.00;544.00;n/e;n/e;1693.00;n/e;0.00;373.00;0.00;1912.00
30/04/2024 01:00:00 - 30/04/2024 02:00:00;610.00;n/e;n/e;515.00;5889.00;414.00;5.00;n/e;n/e;604.00;164.00;3372.00;496.00;n/e;n/e;1568.00;n/e;0.00;375.00;0.00;1977.00
30/04/2024 02:00:00 - 30/04/2024 03:00:00;611.00;n/e;n/e;520.00;5904.00;371.00;5.00;n/e;n/e;603.00;0.00;3289.00;486.00;n/e;n/e;1474.00;n/e;0.00;379.00;0.00;2031.00
30/04/2024 03:00:00 - 30/04/2024 04:00:00;620.00;n/e;n/e;513.00;5602.00;347.00;5.00;n/e;n/e;603.00;162.00;3183.00;400.00;n/e;n/e;1356.00;n/e;0.00;377.00;0.00;1978.00
30/04/2024 04:00:00 - 30/04/2024 05:00:00;612.00;n/e;n/e;512.00;5447.00;347.00;5.00;n/e;n/e;603.00;165.00;3251.00;417.00;n/e;n/e;1334.00;n/e;0.00;375.00;0.00;2104.00
30/04/2024 05:00:00 - 30/04/2024 06:00:00;618.00;n/e;n/e;524.00;6179.00;347.00;5.00;n/e;n/e;603.00;297.00;3592.00;518.00;n/e;n/e;1386.00;n/e;0.00;375.00;0.00;2195.00
30/04/2024 06:00:00 - 30/04/2024 07:00:00;620.00;n/e;n/e;536.00;7583.00;363.00;5.00;n/e;n/e;602.00;509.00;4397.00;799.00;n/e;n/e;1539.00;n/e;314.00;360.00;0.00;2236.00
30/04/2024 07:00:00 - 30/04/2024 08:00:00;619.00;n/e;n/e;531.00;7865.00;400.00;5.00;n/e;n/e;603.00;1363.00;5528.00;972.00;n/e;n/e;1593.00;n/e;2322.00;361.00;0.00;2080.00
30/04/2024 08:00:00 - 30/04/2024 09:00:00;611.00;n/e;n/e;525.00;7588.00;414.00;5.00;n/e;n/e;603.00;1524.00;5467.00;923.00;n/e;n/e;1580.00;n/e;5644.00;364.00;0.00;1887.00
30/04/2024 09:00:00 - 30/04/2024 10:00:00;613.00;n/e;n/e;538.00;6971.00;381.00;5.00;n/e;n/e;603.00;367.00;4700.00;681.00;n/e;n/e;1449.00;n/e;9024.00;364.00;0.00;2098.00
30/04/2024 10:00:00 - 30/04/2024 11:00:00;606.00;n/e;n/e;538.00;4775.00;348.00;5.00;n/e;n/e;601.00;46.00;3675.00;549.00;n/e;n/e;1371.00;n/e;12026.00;368.00;0.00;2484.00
30/04/2024 11:00:00 - 30/04/2024 12:00:00;606.00;n/e;n/e;535.00;3723.00;342.00;5.00;n/e;n/e;597.00;0.00;3171.00;374.00;n/e;n/e;1171.00;n/e;13620.00;368.00;0.00;2707.00
30/04/2024 12:00:00 - 30/04/2024 13:00:00;591.00;n/e;n/e;530.00;3314.00;332.00;5.00;n/e;n/e;597.00;;2972.00;340.00;n/e;n/e;1081.00;n/e;14052.00;366.00;0.00;3243.00
30/04/2024 13:00:00 - 30/04/2024 14:00:00;582.00;n/e;n/e;535.00;3413.00;294.00;5.00;n/e;n/e;601.00;;2927.00;329.00;n/e;n/e;1026.00;n/e;14009.00;366.00;1.00;3442.00
30/04/2024 14:00:00 - 30/04/2024 15:00:00;583.00;n/e;n/e;545.00;3549.00;301.00;5.00;n/e;n/e;601.00;;3077.00;334.00;n/e;n/e;1064.00;n/e;13329.00;366.00;2.00;3694.00
30/04/2024 15:00:00 - 30/04/2024 16:00:00;592.00;n/e;n/e;535.00;3767.00;302.00;5.00;n/e;n/e;598.00;;3111.00;335.00;n/e;n/e;1138.00;n/e;12320.00;369.00;3.00;3817.00
30/04/2024 16:00:00 - 30/04/2024 17:00:00;586.00;n/e;n/e;543.00;4991.00;301.00;5.00;n/e;n/e;599.00;0.00;3282.00;428.00;n/e;n/e;1272.00;n/e;9682.00;363.00;2.00;3905.00
30/04/2024 17:00:00 - 30/04/2024 18:00:00;609.00;n/e;n/e;557.00;6025.00;328.00;5.00;n/e;n/e;600.00;191.00;4178.00;679.00;n/e;n/e;1402.00;n/e;6022.00;365.00;1.00;3837.00
30/04/2024 18:00:00 - 30/04/2024 19:00:00;597.00;n/e;n/e;550.00;7840.00;406.00;5.00;n/e;n/e;599.00;780.00;4805.00;909.00;n/e;n/e;1549.00;n/e;2731.00;367.00;1.00;3530.00
30/04/2024 19:00:00 - 30/04/2024 20:00:00;607.00;n/e;n/e;547.00;8229.00;497.00;5.00;n/e;n/e;603.00;2405.00;6080.00;1088.00;n/e;n/e;1783.00;n/e;748.00;360.00;1.00;3211.00
30/04/2024 20:00:00 - 30/04/2024 21:00:00;594.00;n/e;n/e;548.00;9385.00;502.00;5.00;n/e;n/e;603.00;2609.00;6564.00;1177.00;n/e;n/e;1899.00;n/e;66.00;360.00;1.00;2972.00
30/04/2024 21:00:00 - 30/04/2024 22:00:00;595.00;n/e;n/e;546.00;8619.00;502.00;5.00;n/e;n/e;604.00;1250.00;5697.00;1016.00;n/e;n/e;1761.00;n/e;0.00;364.00;0.00;2902.00
30/04/2024 22:00:00 - 30/04/2024 23:00:00;601.00;n/e;n/e;553.00;7535.00;502.00;5.00;n/e;n/e;604.00;671.00;4686.00;788.00;n/e;n/e;1720.00;n/e;0.00;364.00;1.00;2674.00
30/04/2024 23:00:00 - 01/05/2024 00:00:00;614.00;n/e;n/e;551.00;7042.00;502.00;5.00;n/e;n/e;604.00;395.00;4170.00;563.00;n/e;n/e;1691.00;n/e;0.00;364.00;2.00;2606.00
01/05/2024 00:00:00 - 01/05/2024 01:00:00;629.00;n/e;n/e;535.00;6797.00;502.00;5.00;n/e;n/e;604.00;638.00;3985.00;453.00;n/e;n/e;1489.00;n/e;0.00;360.00;2.00;2556.00
01/05/2024 01:00:00 - 01/05/2024 02:00:00;630.00;n/e;n/e;535.00;6396.00;501.00;5.00;n/e;n/e;604.00;323.00;3524.00;421.00;n/e;n/e;1399.00;n/e;0.00;363.00;3.00;2421.00
01/05/2024 02:00:00 - 01/05/2024 03:00:00;635.00;n/e;n/e;530.00;5516.00;461.00;5.00;n/e;n/e;604.00;335.00;3463.00;420.00;n/e;n/e;1323.00;n/e;0.00;363.00;5.00;2451.00
01/05/2024 03:00:00 - 01/05/2024 04:00:00;636.00;n/e;n/e;530.00;5541.00;419.00;5.00;n/e;n/e;604.00;355.00;3601.00;450.00;n/e;n/e;1333.00;n/e;0.00;359.00;11.00;2463.00
01/05/2024 04:00:00 - 01/05/2024 05:00:00;632.00;n/e;n/e;530.00;5783.00;388.00;5.00;n/e;n/e;604.00;315.00;3948.00;463.00;n/e;n/e;1333.00;n/e;0.00;360.00;11.00;2509.00
01/05/2024 05:00:00 - 01/05/2024 06:00:00;634.00;n/e;n/e;533.00;5516.00;387.00;5.00;n/e;n/e;604.00;338.00;4059.00;476.00;n/e;n/e;1290.00;n/e;0.00;362.00;10.00;2605.00
01/05/2024 06:00:00 - 01/05/2024 07:00:00;630.00;n/e;n/e;530.00;4884.00;376.00;5.00;n/e;n/e;604.00;370.00;4224.00;522.00;n/e;n/e;1206.00;n/e;167.00;349.00;14.00;2783.00
01/05/2024 07:00:00 - 01/05/2024 08:00:00;605.00;n/e;n/e;530.00;4853.00;326.00;5.00;n/e;n/e;604.00;450.00;4659.00;514.00;n/e;n/e;1092.00;n/e;1001.00;356.00;28.00;2804.00
01/05/2024 08:00:00 - 01/05/2024 09:00:00;585.00;n/e;n/e;530.00;4785.00;302.00;5.00;n/e;n/e;604.00;610.00;4776.00;462.00;n/e;n/e;1026.00;n/e;3138.00;354.00;28.00;2699.00
01/05/2024 09:00:00 - 01/05/2024 10:00:00;607.00;n/e;n/e;530.00;4343.00;300.00;5.00;n/e;n/e;604.00;122.00;4644.00;426.00;n/e;n/e;1024.00;n/e;4987.00;357.00;27.00;2687.00
01/05/2024 10:00:00 - 01/05/2024 11:00:00;600.00;n/e;n/e;530.00;4397.00;320.00;5.00;n/e;n/e;604.00;78.00;4469.00;472.00;n/e;n/e;991.00;n/e;6524.00;364.00;22.00;2815.00
01/05/2024 11:00:00 - 01/05/2024 12:00:00;603.00;n/e;n/e;530.00;4734.00;345.00;5.00;n/e;n/e;604.00;64.00;4249.00;492.00;n/e;n/e;1026.00;n/e;7509.00;360.00;27.00;3453.00
01/05/2024 12:00:00 - 01/05/2024 13:00:00;608.00;n/e;n/e;529.00;4379.00;344.00;5.00;n/e;n/e;602.00;60.00;4042.00;507.00;n/e;n/e;1030.00;n/e;7192.00;363.00;25.00;4963.00
01/05/2024 13:00:00 - 01/05/2024 14:00:00;606.00;n/e;n/e;530.00;4008.00;311.00;5.00;n/e;n/e;602.00;;3608.00;371.00;n/e;n/e;981.00;n/e;7440.00;361.00;27.00;5863.00
01/05/2024 14:00:00 - 01/05/2024 15:00:00;613.00;n/e;n/e;529.00;4528.00;297.00;5.00;n/e;n/e;602.00;;3678.00;415.00;n/e;n/e;1000.00;n/e;6804.00;365.00;30.00;5003.00
01/05/2024 15:00:00 - 01/05/2024 16:00:00;614.00;n/e;n/e;531.00;4557.00;298.00;5.00;n/e;n/e;602.00;81.00;3958.00;607.00;n/e;n/e;989.00;n/e;6322.00;368.00;30.00;4734.00
01/05/2024 16:00:00 - 01/05/2024 17:00:00;620.00;n/e;n/e;533.00;4568.00;300.00;5.00;n/e;n/e;601.00;173.00;4760.00;614.00;n/e;n/e;1000.00;n/e;5243.00;369.00;29.00;5111.00
01/05/2024 17:00:00 - 01/05/2024 18:00:00;631.00;n/e;n/e;534.00;5909.00;301.00;5.00;n/e;n/e;602.00;469.00;4863.00;666.00;n/e;n/e;1152.00;n/e;3744.00;369.00;28.00;5208.00
01/05/2024 18:00:00 - 01/05/2024 19:00:00;632.00;n/e;n/e;532.00;6042.00;326.00;5.00;n/e;n/e;602.00;1139.00;5099.00;721.00;n/e;n/e;1587.00;n/e;1653.00;363.00;3.00;5019.00
01/05/2024 19:00:00 - 01/05/2024 20:00:00;630.00;n/e;n/e;535.00;6061.00;346.00;5.00;n/e;n/e;603.00;2095.00;5904.00;828.00;n/e;n/e;1639.00;n/e;391.00;368.00;1.00;4511.00
01/05/2024 20:00:00 - 01/05/2024 21:00:00;628.00;n/e;n/e;533.00;6501.00;367.00;5.00;n/e;n/e;604.00;2611.00;6027.00;774.00;n/e;n/e;1739.00;n/e;35.00;366.00;12.00;4389.00
01/05/2024 21:00:00 - 01/05/2024 22:00:00;634.00;n/e;n/e;533.00;5769.00;407.00;5.00;n/e;n/e;604.00;2306.00;5344.00;578.00;n/e;n/e;1701.00;n/e;0.00;362.00;14.00;4082.00
01/05/2024 22:00:00 - 01/05/2024 23:00:00;634.00;n/e;n/e;537.00;5981.00;392.00;5.00;n/e;n/e;605.00;680.00;5106.00;619.00;n/e;n/e;1721.00;n/e;0.00;367.00;7.00;3883.00
01/05/2024 23:00:00 - 02/05/2024 00:00:00;630.00;n/e;n/e;537.00;4788.00;350.00;5.00;n/e;n/e;605.00;502.00;4733.00;457.00;n/e;n/e;1669.00;n/e;0.00;362.00;3.00;3712.00
02/05/2024 00:00:00 - 02/05/2024 01:00:00;636.00;n/e;n/e;533.00;3836.00;346.00;5.00;n/e;n/e;605.00;6.00;4038.00;368.00;n/e;n/e;2088.00;n/e;0.00;365.00;0.00;3697.00
02/05/2024 01:00:00 - 02/05/2024 02:00:00;632.00;n/e;n/e;531.00;3923.00;346.00;5.00;n/e;n/e;605.00;0.00;3956.00;370.00;n/e;n/e;1931.00;n/e;0.00;367.00;0.00;3489.00
02/05/2024 02:00:00 - 02/05/2024 03:00:00;634.00;n/e;n/e;532.00;3913.00;344.00;5.00;n/e;n/e;605.00;0.00;3966.00;376.00;n/e;n/e;1884.00;n/e;0.00;371.00;0.00;3509.00
02/05/2024 03:00:00 - 02/05/2024 04:00:00;634.00;n/e;n/e;534.00;3936.00;345.00;5.00;n/e;n/e;603.00;0.00;3948.00;379.00;n/e;n/e;1897.00;n/e;0.00;364.00;0.00;3231.00
02/05/2024 04:00:00 - 02/05/2024 05:00:00;634.00;n/e;n/e;531.00;4311.00;344.00;5.00;n/e;n/e;603.00;0.00;4113.00;388.00;n/e;n/e;1870.00;n/e;0.00;358.00;0.00;3021.00
02/05/2024 05:00:00 - 02/05/2024 06:00:00;632.00;n/e;n/e;531.00;4685.00;346.00;5.00;n/e;n/e;603.00;1.00;4376.00;380.00;n/e;n/e;1967.00;n/e;0.00;353.00;0.00;3325.00
02/05/2024 06:00:00 - 02/05/2024 07:00:00;631.00;n/e;n/e;530.00;6342.00;346.00;5.00;n/e;n/e;605.00;359.00;5122.00;498.00;n/e;n/e;2132.00;n/e;266.00;341.00;0.00;3097.00
02/05/2024 07:00:00 - 02/05/2024 08:00:00;600.00;n/e;n/e;529.00;7925.00;345.00;5.00;n/e;n/e;594.00;1096.00;5968.00;737.00;n/e;n/e;2322.00;n/e;1774.00;351.00;1.00;2969.00
02/05/2024 08:00:00 - 02/05/2024 09:00:00;603.00;n/e;n/e;527.00;8107.00;344.00;5.00;n/e;n/e;598.00;1654.00;6129.00;871.00;n/e;n/e;2363.00;n/e;3974.00;347.00;0.00;3425.00
02/05/2024 09:00:00 - 02/05/2024 10:00:00;600.00;n/e;n/e;528.00;7786.00;342.00;5.00;n/e;n/e;601.00;1456.00;5720.00;740.00;n/e;n/e;2306.00;n/e;6272.00;349.00;0.00;4035.00
02/05/2024 10:00:00 - 02/05/2024 11:00:00;567.00;n/e;n/e;531.00;7448.00;302.00;5.00;n/e;n/e;603.00;400.00;5385.00;710.00;n/e;n/e;2279.00;n/e;7679.00;348.00;1.00;5270.00
02/05/2024 11:00:00 - 02/05/2024 12:00:00;568.00;n/e;n/e;533.00;7666.00;301.00;5.00;n/e;n/e;604.00;1249.00;5241.00;847.00;n/e;n/e;2256.00;n/e;8579.00;342.00;0.00;5380.00
