Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
03/11/2024 05:00:00 - 03/11/2024 06:00:00;341.40;n/e;n/e;n/e;410.30;0.00;n/e;n/e;n/e;n/e;141.50;529.40;311.50;n/e;n/e;29.30;n/e;0.10;n/e;5.00;1986.10
03/11/2024 06:00:00 - 03/11/2024 07:00:00;336.80;n/e;n/e;n/e;415.90;0.00;n/e;n/e;n/e;n/e;145.10;507.60;308.50;n/e;n/e;28.80;n/e;0.10;n/e;5.50;2010.30
03/11/2024 07:00:00 - 03/11/2024 08:00:00;342.10;n/e;n/e;n/e;414.80;0.00;n/e;n/e;n/e;n/e;352.90;468.20;364.80;n/e;n/e;31.10;n/e;0.10;n/e;5.50;2014.60
03/11/2024 08:00:00 - 03/11/2024 09:00:00;340.70;n/e;n/e;n/e;409.80;0.00;n/e;n/e;n/e;n/e;26.00;424.10;542.90;n/e;n/e;31.40;n/e;158.00;n/e;6.20;2166.80
03/11/2024 09:00:00 - 03/11/2024 10:00:00;341.70;n/e;n/e;n/e;372.40;0.00;n/e;n/e;n/e;n/e;41.20;305.90;286.90;n/e;n/e;31.10;n/e;857.20;n/e;6.60;2271.70
03/11/2024 10:00:00 - 03/11/2024 11:00:00;341.90;n/e;n/e;n/e;402.30;0.00;n/e;n/e;n/e;n/e;65.50;332.80;267.80;n/e;n/e;31.10;n/e;1429.30;n/e;5.70;2193.90
03/11/2024 11:00:00 - 03/11/2024 12:00:00;335.20;n/e;n/e;n/e;429.80;0.00;n/e;n/e;n/e;n/e;0.80;340.60;295.10;n/e;n/e;31.00;n/e;1746.40;n/e;6.70;2066.20
03/11/2024 12:00:00 - 03/11/2024 13:00:00;333.80;n/e;n/e;n/e;415.30;0.00;n/e;n/e;n/e;n/e;0.00;326.50;290.70;n/e;n/e;31.40;n/e;1799.50;n/e;4.00;1935.50
03/11/2024 13:00:00 - 03/11/2024 14:00:00;337.10;n/e;n/e;n/e;401.10;0.00;n/e;n/e;n/e;n/e;0.00;326.20;327.20;n/e;n/e;31.30;n/e;1750.00;n/e;0.90;1735.00
03/11/2024 14:00:00 - 03/11/2024 15:00:00;332.40;n/e;n/e;n/e;378.20;0.00;n/e;n/e;n/e;n/e;0.00;329.30;306.20;n/e;n/e;31.50;n/e;1561.70;n/e;0.20;1709.40
03/11/2024 15:00:00 - 03/11/2024 16:00:00;334.40;n/e;n/e;n/e;407.90;0.00;n/e;n/e;n/e;n/e;0.00;345.00;339.60;n/e;n/e;31.80;n/e;1152.90;n/e;0.00;1771.50
03/11/2024 16:00:00 - 03/11/2024 17:00:00;333.00;n/e;n/e;n/e;409.90;0.00;n/e;n/e;n/e;n/e;121.70;344.40;548.90;n/e;n/e;31.50;n/e;664.60;n/e;0.00;1877.40
03/11/2024 17:00:00 - 03/11/2024 18:00:00;330.30;n/e;n/e;n/e;511.30;0.00;n/e;n/e;n/e;n/e;1645.90;625.00;542.90;n/e;n/e;31.90;n/e;198.10;n/e;0.00;2018.20
03/11/2024 18:00:00 - 03/11/2024 19:00:00;333.40;n/e;n/e;n/e;379.20;0.00;n/e;n/e;n/e;n/e;2522.20;746.30;937.00;n/e;n/e;31.60;n/e;10.60;n/e;0.10;2458.70
03/11/2024 19:00:00 - 03/11/2024 20:00:00;337.80;n/e;n/e;n/e;474.60;0.00;n/e;n/e;n/e;n/e;2402.60;1689.70;843.70;n/e;n/e;31.80;n/e;0.00;n/e;1.60;2868.10
03/11/2024 20:00:00 - 03/11/2024 21:00:00;339.70;n/e;n/e;n/e;489.00;0.00;n/e;n/e;n/e;n/e;1814.20;1805.10;670.40;n/e;n/e;31.20;n/e;0.00;n/e;9.20;3011.40
03/11/2024 21:00:00 - 03/11/2024 22:00:00;339.60;n/e;n/e;n/e;580.90;0.00;n/e;n/e;n/e;n/e;1736.30;1811.40;533.00;n/e;n/e;31.40;n/e;0.00;n/e;10.50;2931.00
03/11/2024 22:00:00 - 03/11/2024 23:00:00;339.50;n/e;n/e;n/e;504.60;0.00;n/e;n/e;n/e;n/e;1728.50;1322.70;516.80;n/e;n/e;31.10;n/e;0.00;n/e;4.50;2964.80
03/11/2024 23:00:00 - 04/11/2024 00:00:00;339.20;n/e;n/e;n/e;579.80;0.00;n/e;n/e;n/e;n/e;1118.10;810.50;436.30;n/e;n/e;31.70;n/e;0.10;n/e;4.10;2985.20
04/11/2024 00:00:00 - 04/11/2024 01:00:00;340.10;n/e;n/e;n/e;683.90;0.00;n/e;n/e;n/e;n/e;57.40;626.90;128.40;n/e;n/e;31.60;n/e;0.10;n/e;3.00;3025.30
04/11/2024 01:00:00 - 04/11/2024 02:00:00;339.20;n/e;n/e;n/e;700.80;0.00;n/e;n/e;n/e;n/e;393.20;534.90;176.70;n/e;n/e;31.80;n/e;0.00;n/e;5.20;2757.60
04/11/2024 02:00:00 - 04/11/2024 03:00:00;331.30;n/e;n/e;n/e;702.90;0.00;n/e;n/e;n/e;n/e;16.70;355.50;136.50;n/e;n/e;32.00;n/e;0.00;n/e;6.50;2598.10
04/11/2024 03:00:00 - 04/11/2024 04:00:00;337.00;n/e;n/e;n/e;695.20;0.00;n/e;n/e;n/e;n/e;0.00;315.10;127.20;n/e;n/e;31.50;n/e;0.10;n/e;12.80;2431.70
04/11/2024 04:00:00 - 04/11/2024 05:00:00;341.90;n/e;n/e;n/e;687.20;0.00;n/e;n/e;n/e;n/e;0.10;301.60;155.70;n/e;n/e;31.40;n/e;0.10;n/e;19.10;2224.50
04/11/2024 05:00:00 - 04/11/2024 06:00:00;337.70;n/e;n/e;n/e;700.20;0.00;n/e;n/e;n/e;n/e;5.60;372.80;164.20;n/e;n/e;31.40;n/e;0.00;n/e;18.50;2157.50
04/11/2024 06:00:00 - 04/11/2024 07:00:00;331.70;n/e;n/e;n/e;621.60;0.00;n/e;n/e;n/e;n/e;994.90;594.70;755.30;n/e;n/e;31.20;n/e;0.10;n/e;21.20;2216.40
04/11/2024 07:00:00 - 04/11/2024 08:00:00;339.90;n/e;n/e;n/e;586.10;0.00;n/e;n/e;n/e;n/e;1378.60;1648.80;830.10;n/e;n/e;31.60;n/e;0.10;n/e;20.40;2336.00
04/11/2024 08:00:00 - 04/11/2024 09:00:00;339.60;n/e;n/e;n/e;579.60;0.00;n/e;n/e;n/e;n/e;2087.30;1721.60;685.20;n/e;n/e;30.80;n/e;62.60;n/e;14.70;2373.80
04/11/2024 09:00:00 - 04/11/2024 10:00:00;339.90;n/e;n/e;n/e;661.50;0.00;n/e;n/e;n/e;n/e;2014.90;1719.90;676.60;n/e;n/e;31.70;n/e;351.30;n/e;9.50;2288.20
04/11/2024 10:00:00 - 04/11/2024 11:00:00;334.70;n/e;n/e;n/e;757.90;0.00;n/e;n/e;n/e;n/e;656.10;831.00;334.60;n/e;n/e;31.50;n/e;768.40;n/e;11.30;2179.10
04/11/2024 11:00:00 - 04/11/2024 12:00:00;335.00;n/e;n/e;n/e;752.80;0.00;n/e;n/e;n/e;n/e;150.50;672.70;403.30;n/e;n/e;31.00;n/e;955.90;n/e;9.80;2128.90
04/11/2024 12:00:00 - 04/11/2024 13:00:00;335.50;n/e;n/e;n/e;786.20;0.00;n/e;n/e;n/e;n/e;40.90;596.90;402.00;n/e;n/e;31.30;n/e;854.90;n/e;9.50;2100.00
04/11/2024 13:00:00 - 04/11/2024 14:00:00;337.70;n/e;n/e;n/e;757.60;0.00;n/e;n/e;n/e;n/e;9.30;500.60;385.90;n/e;n/e;30.90;n/e;918.40;n/e;6.50;2146.70
04/11/2024 14:00:00 - 04/11/2024 15:00:00;336.60;n/e;n/e;n/e;804.50;0.00;n/e;n/e;n/e;n/e;0.10;434.50;401.10;n/e;n/e;30.50;n/e;804.40;n/e;5.30;2124.40
04/11/2024 15:00:00 - 04/11/2024 16:00:00;340.90;n/e;n/e;n/e;888.70;0.00;n/e;n/e;n/e;n/e;811.70;514.40;476.50;n/e;n/e;30.10;n/e;580.80;n/e;9.00;1927.60
04/11/2024 16:00:00 - 04/11/2024 17:00:00;338.10;n/e;n/e;n/e;847.00;0.00;n/e;n/e;n/e;n/e;1120.20;684.50;496.40;n/e;n/e;30.50;n/e;334.10;n/e;17.00;1849.00
04/11/2024 17:00:00 - 04/11/2024 18:00:00;340.00;n/e;n/e;n/e;926.70;0.00;n/e;n/e;n/e;n/e;2105.10;1284.00;1147.20;n/e;n/e;31.20;n/e;130.10;n/e;21.00;1907.00
04/11/2024 18:00:00 - 04/11/2024 19:00:00;337.60;n/e;n/e;n/e;1091.10;0.00;n/e;n/e;n/e;n/e;2299.20;1856.40;1176.30;n/e;n/e;30.40;n/e;6.20;n/e;16.50;2049.50
04/11/2024 19:00:00 - 04/11/2024 20:00:00;341.10;n/e;n/e;n/e;1202.00;0.00;n/e;n/e;n/e;n/e;2284.80;1900.50;1114.40;n/e;n/e;30.30;n/e;0.20;n/e;23.20;2117.40
04/11/2024 20:00:00 - 04/11/2024 21:00:00;341.60;n/e;n/e;n/e;1131.80;0.00;n/e;n/e;n/e;n/e;2223.50;1922.40;815.30;n/e;n/e;30.10;n/e;0.10;n/e;16.90;2127.70
04/11/2024 21:00:00 - 04/11/2024 22:00:00;342.20;n/e;n/e;n/e;1114.50;0.00;n/e;n/e;n/e;n/e;1435.00;1901.60;954.20;n/e;n/e;30.60;n/e;0.10;n/e;13.10;2171.10
04/11/2024 22:00:00 - 04/11/2024 23:00:00;343.60;n/e;n/e;n/e;909.10;0.00;n/e;n/e;n/e;n/e;1258.20;1269.60;760.90;n/e;n/e;31.00;n/e;0.10;n/e;14.10;2173.70
04/11/2024 23:00:00 - 05/11/2024 00:00:00;340.30;n/e;n/e;n/e;698.30;0.00;n/e;n/e;n/e;n/e;787.40;939.50;420.60;n/e;n/e;29.40;n/e;0.10;n/e;14.00;2248.90
05/11/2024 00:00:00 - 05/11/2024 01:00:00;340.80;n/e;n/e;n/e;760.40;0.00;n/e;n/e;n/e;n/e;199.40;796.10;247.20;n/e;n/e;30.30;n/e;0.10;n/e;14.60;2215.00
05/11/2024 01:00:00 - 05/11/2024 02:00:00;338.30;n/e;n/e;n/e;718.50;0.00;n/e;n/e;n/e;n/e;25.30;626.30;165.70;n/e;n/e;30.70;n/e;0.00;n/e;18.70;2242.10
05/11/2024 02:00:00 - 05/11/2024 03:00:00;340.50;n/e;n/e;n/e;732.90;0.00;n/e;n/e;n/e;n/e;174.20;397.20;317.10;n/e;n/e;30.90;n/e;0.00;n/e;19.50;2115.30
05/11/2024 03:00:00 - 05/11/2024 04:00:00;341.30;n/e;n/e;n/e;693.50;0.00;n/e;n/e;n/e;n/e;274.90;450.90;331.70;n/e;n/e;31.00;n/e;0.10;n/e;22.70;2199.00
05/11/2024 04:00:00 - 05/11/2024 05:00:00;342.90;n/e;n/e;n/e;737.10;0.00;n/e;n/e;n/e;n/e;135.70;518.00;314.50;n/e;n/e;29.60;n/e;0.10;n/e;23.70;2148.40
05/11/2024 05:00:00 - 05/11/2024 06:00:00;338.70;n/e;n/e;n/e;710.10;0.00;n/e;n/e;n/e;n/e;61.10;515.60;264.10;n/e;n/e;29.60;n/e;0.00;n/e;23.30;2229.10
05/11/2024 06:00:00 - 05/11/2024 07:00:00;327.40;n/e;n/e;n/e;719.20;0.00;n/e;n/e;n/e;n/e;898.00;558.80;595.50;n/e;n/e;27.90;n/e;0.10;n/e;24.70;2237.70
05/11/2024 07:00:00 - 05/11/2024 08:00:00;329.80;n/e;n/e;n/e;700.50;0.00;n/e;n/e;n/e;n/e;2070.30;1235.30;937.70;n/e;n/e;28.30;n/e;0.10;n/e;24.90;2259.00
05/11/2024 08:00:00 - 05/11/2024 09:00:00;324.80;n/e;n/e;n/e;737.70;0.00;n/e;n/e;n/e;n/e;2273.80;1496.20;933.00;n/e;n/e;28.40;n/e;39.00;n/e;24.90;2314.30
05/11/2024 09:00:00 - 05/11/2024 10:00:00;330.80;n/e;n/e;n/e;754.40;0.00;n/e;n/e;n/e;n/e;998.60;1415.30;679.30;n/e;n/e;30.40;n/e;237.90;n/e;24.70;2368.80
05/11/2024 10:00:00 - 05/11/2024 11:00:00;329.00;n/e;n/e;n/e;729.10;0.00;n/e;n/e;n/e;n/e;105.40;937.80;544.00;n/e;n/e;31.00;n/e;526.00;n/e;24.80;2334.10
05/11/2024 11:00:00 - 05/11/2024 12:00:00;331.40;n/e;n/e;n/e;829.90;0.00;n/e;n/e;n/e;n/e;57.40;405.50;430.40;n/e;n/e;31.30;n/e;704.90;n/e;24.90;2177.90
05/11/2024 12:00:00 - 05/11/2024 13:00:00;326.80;n/e;n/e;n/e;792.20;0.00;n/e;n/e;n/e;n/e;0.10;349.50;410.90;n/e;n/e;29.80;n/e;739.10;n/e;25.00;2129.50
05/11/2024 13:00:00 - 05/11/2024 14:00:00;323.50;n/e;n/e;n/e;767.20;0.00;n/e;n/e;n/e;n/e;30.10;343.50;397.00;n/e;n/e;29.60;n/e;971.10;n/e;23.80;2090.10
05/11/2024 14:00:00 - 05/11/2024 15:00:00;328.00;n/e;n/e;n/e;787.90;0.00;n/e;n/e;n/e;n/e;107.70;412.00;514.50;n/e;n/e;30.40;n/e;916.80;n/e;24.90;2062.50
05/11/2024 15:00:00 - 05/11/2024 16:00:00;329.00;n/e;n/e;n/e;883.40;0.00;n/e;n/e;n/e;n/e;194.70;506.90;498.60;n/e;n/e;29.70;n/e;660.10;n/e;24.70;1818.50
05/11/2024 16:00:00 - 05/11/2024 17:00:00;322.60;n/e;n/e;n/e;1021.70;0.00;n/e;n/e;n/e;n/e;857.60;646.00;608.30;n/e;n/e;30.80;n/e;456.10;n/e;24.90;1535.30
05/11/2024 17:00:00 - 05/11/2024 18:00:00;327.10;n/e;n/e;n/e;1269.40;0.00;n/e;n/e;n/e;n/e;1876.50;1594.40;692.20;n/e;n/e;30.50;n/e;186.80;n/e;23.90;1340.70
05/11/2024 18:00:00 - 05/11/2024 19:00:00;332.90;n/e;n/e;n/e;1276.70;0.00;n/e;n/e;n/e;n/e;2124.40;1889.40;1062.40;n/e;n/e;30.60;n/e;9.50;n/e;24.40;1255.00
05/11/2024 19:00:00 - 05/11/2024 20:00:00;339.80;n/e;n/e;n/e;1316.80;0.00;n/e;n/e;n/e;n/e;2148.50;1962.10;991.00;n/e;n/e;30.70;n/e;0.10;n/e;24.90;1119.90
05/11/2024 20:00:00 - 05/11/2024 21:00:00;338.30;n/e;n/e;n/e;1281.00;0.00;n/e;n/e;n/e;n/e;2154.30;1886.70;950.10;n/e;n/e;28.40;n/e;0.10;n/e;25.00;946.00
05/11/2024 21:00:00 - 05/11/2024 22:00:00;337.70;n/e;n/e;n/e;1225.00;0.00;n/e;n/e;n/e;n/e;1692.40;1763.30;735.00;n/e;n/e;28.90;n/e;0.10;n/e;24.80;802.40
05/11/2024 22:00:00 - 05/11/2024 23:00:00;343.00;n/e;n/e;n/e;1122.30;0.00;n/e;n/e;n/e;n/e;1486.70;1463.20;495.50;n/e;n/e;30.00;n/e;0.10;n/e;24.90;756.10
05/11/2024 23:00:00 - 06/11/2024 00:00:00;339.90;n/e;n/e;n/e;960.50;0.00;n/e;n/e;n/e;n/e;1153.40;1147.70;375.90;n/e;n/e;31.00;n/e;0.10;n/e;24.80;707.60
06/11/2024 00:00:00 - 06/11/2024 01:00:00;334.60;n/e;n/e;n/e;894.20;0.00;n/e;n/e;n/e;n/e;1566.70;1116.40;751.90;n/e;n/e;30.00;n/e;0.10;n/e;24.80;772.10
06/11/2024 01:00:00 - 06/11/2024 02:00:00;334.50;n/e;n/e;n/e;788.50;0.00;n/e;n/e;n/e;n/e;1197.30;836.90;515.30;n/e;n/e;29.40;n/e;0.10;n/e;23.80;796.10
06/11/2024 02:00:00 - 06/11/2024 03:00:00;334.50;n/e;n/e;n/e;771.50;0.00;n/e;n/e;n/e;n/e;1039.40;781.60;469.70;n/e;n/e;30.30;n/e;0.10;n/e;23.60;800.00
06/11/2024 03:00:00 - 06/11/2024 04:00:00;336.40;n/e;n/e;n/e;795.60;0.00;n/e;n/e;n/e;n/e;651.10;701.30;450.30;n/e;n/e;30.00;n/e;0.00;n/e;21.60;793.10
06/11/2024 04:00:00 - 06/11/2024 05:00:00;335.10;n/e;n/e;n/e;813.40;0.00;n/e;n/e;n/e;n/e;347.80;670.60;339.00;n/e;n/e;29.40;n/e;0.10;n/e;15.60;758.60
06/11/2024 05:00:00 - 06/11/2024 06:00:00;333.30;n/e;n/e;n/e;801.30;0.00;n/e;n/e;n/e;n/e;697.00;654.30;436.40;n/e;n/e;29.10;n/e;0.10;n/e;14.00;710.00
06/11/2024 06:00:00 - 06/11/2024 07:00:00;336.20;n/e;n/e;n/e;781.00;0.00;n/e;n/e;n/e;n/e;1170.40;944.30;641.20;n/e;n/e;29.80;n/e;0.10;n/e;10.00;772.50
06/11/2024 07:00:00 - 06/11/2024 08:00:00;335.40;n/e;n/e;n/e;806.60;0.00;n/e;n/e;n/e;n/e;1795.00;1722.60;784.80;n/e;n/e;28.40;n/e;0.10;n/e;7.90;914.80
06/11/2024 08:00:00 - 06/11/2024 09:00:00;336.90;n/e;n/e;n/e;946.30;0.00;n/e;n/e;n/e;n/e;1824.10;1829.90;1133.60;n/e;n/e;29.20;n/e;86.80;n/e;5.00;1122.00
06/11/2024 09:00:00 - 06/11/2024 10:00:00;319.10;n/e;n/e;n/e;879.00;0.00;n/e;n/e;n/e;n/e;1146.10;1142.30;330.40;n/e;n/e;28.90;n/e;565.50;n/e;4.20;1392.90
06/11/2024 10:00:00 - 06/11/2024 11:00:00;302.70;n/e;n/e;n/e;887.90;0.00;n/e;n/e;n/e;n/e;257.90;630.30;157.00;n/e;n/e;29.10;n/e;1167.50;n/e;3.30;1448.60
06/11/2024 11:00:00 - 06/11/2024 12:00:00;306.80;n/e;n/e;n/e;858.00;0.00;n/e;n/e;n/e;n/e;0.60;442.60;338.40;n/e;n/e;27.80;n/e;1661.20;n/e;4.20;1364.30
06/11/2024 12:00:00 - 06/11/2024 13:00:00;303.30;n/e;n/e;n/e;846.70;0.00;n/e;n/e;n/e;n/e;0.00;452.90;145.80;n/e;n/e;26.20;n/e;1997.70;n/e;4.70;1205.70
06/11/2024 13:00:00 - 06/11/2024 14:00:00;299.30;n/e;n/e;n/e;898.30;0.00;n/e;n/e;n/e;n/e;0.00;514.50;150.80;n/e;n/e;25.20;n/e;2030.00;n/e;3.70;963.00
06/11/2024 14:00:00 - 06/11/2024 15:00:00;292.30;n/e;n/e;n/e;991.50;0.00;n/e;n/e;n/e;n/e;0.00;530.90;165.80;n/e;n/e;26.80;n/e;1996.30;n/e;0.90;709.80
06/11/2024 15:00:00 - 06/11/2024 16:00:00;287.80;n/e;n/e;n/e;1027.70;0.00;n/e;n/e;n/e;n/e;0.00;531.20;214.20;n/e;n/e;26.90;n/e;1791.30;n/e;0.10;489.80
06/11/2024 16:00:00 - 06/11/2024 17:00:00;292.00;n/e;n/e;n/e;998.40;0.00;n/e;n/e;n/e;n/e;42.30;737.70;268.70;n/e;n/e;27.20;n/e;1300.90;n/e;0.00;386.50
06/11/2024 17:00:00 - 06/11/2024 18:00:00;296.40;n/e;n/e;n/e;1308.20;0.00;n/e;n/e;n/e;n/e;1940.50;1408.60;769.60;n/e;n/e;28.90;n/e;478.30;n/e;0.00;424.90
06/11/2024 18:00:00 - 06/11/2024 19:00:00;300.70;n/e;n/e;n/e;1558.10;0.00;n/e;n/e;n/e;n/e;2548.00;1892.70;1114.60;n/e;n/e;28.80;n/e;13.40;n/e;0.00;674.60
06/11/2024 19:00:00 - 06/11/2024 20:00:00;304.50;n/e;n/e;n/e;1572.10;0.00;n/e;n/e;n/e;n/e;2341.10;1805.70;1207.00;n/e;n/e;28.10;n/e;0.20;n/e;0.10;1215.80
06/11/2024 20:00:00 - 06/11/2024 21:00:00;306.30;n/e;n/e;n/e;1606.00;0.00;n/e;n/e;n/e;n/e;1683.20;1616.30;1117.30;n/e;n/e;28.30;n/e;0.10;n/e;0.80;1762.10
06/11/2024 21:00:00 - 06/11/2024 22:00:00;306.10;n/e;n/e;n/e;1423.90;0.00;n/e;n/e;n/e;n/e;1328.70;1459.80;988.70;n/e;n/e;29.20;n/e;0.10;n/e;1.60;2233.00
06/11/2024 22:00:00 - 06/11/2024 23:00:00;306.40;n/e;n/e;n/e;1331.00;0.00;n/e;n/e;n/e;n/e;363.40;1258.40;578.20;n/e;n/e;28.30;n/e;0.10;n/e;1.40;2641.70
06/11/2024 23:00:00 - 07/11/2024 00:00:00;310.00;n/e;n/e;n/e;1112.50;0.00;n/e;n/e;n/e;n/e;529.20;924.00;565.20;n/e;n/e;28.70;n/e;0.10;n/e;1.10;2934.30
07/11/2024 00:00:00 - 07/11/2024 01:00:00;310.50;n/e;n/e;n/e;869.70;0.00;n/e;n/e;n/e;n/e;12.30;541.30;118.50;n/e;n/e;29.40;n/e;0.10;n/e;1.30;2894.00
07/11/2024 01:00:00 - 07/11/2024 02:00:00;308.30;n/e;n/e;n/e;758.30;0.00;n/e;n/e;n/e;n/e;0.00;476.40;103.30;n/e;n/e;29.10;n/e;0.10;n/e;6.30;2730.00
07/11/2024 02:00:00 - 07/11/2024 03:00:00;307.90;n/e;n/e;n/e;739.30;0.00;n/e;n/e;n/e;n/e;0.10;425.90;102.50;n/e;n/e;29.70;n/e;0.10;n/e;10.80;2618.10
07/11/2024 03:00:00 - 07/11/2024 04:00:00;310.00;n/e;n/e;n/e;739.70;0.00;n/e;n/e;n/e;n/e;0.00;370.00;102.20;n/e;n/e;29.30;n/e;0.10;n/e;8.30;2592.70
07/11/2024 04:00:00 - 07/11/2024 05:00:00;307.70;n/e;n/e;n/e;797.60;0.00;n/e;n/e;n/e;n/e;0.00;400.70;104.10;n/e;n/e;29.20;n/e;0.10;n/e;5.40;2446.60
07/11/2024 05:00:00 - 07/11/2024 06:00:00;306.20;n/e;n/e;n/e;766.40;0.00;n/e;n/e;n/e;n/e;0.00;392.00;108.40;n/e;n/e;28.00;n/e;0.10;n/e;4.90;2292.50
07/11/2024 06:00:00 - 07/11/2024 07:00:00;307.10;n/e;n/e;n/e;761.20;0.00;n/e;n/e;n/e;n/e;7.30;1048.90;122.40;n/e;n/e;27.50;n/e;0.10;n/e;6.40;2334.80
07/11/2024 07:00:00 - 07/11/2024 08:00:00;310.60;n/e;n/e;n/e;759.00;0.00;n/e;n/e;n/e;n/e;1145.00;1520.90;450.30;n/e;n/e;26.60;n/e;0.20;n/e;8.30;2393.80
07/11/2024 08:00:00 - 07/11/2024 09:00:00;317.50;n/e;n/e;n/e;771.40;0.00;n/e;n/e;n/e;n/e;1033.30;1611.80;201.10;n/e;n/e;27.90;n/e;141.70;n/e;10.40;2423.10
07/11/2024 09:00:00 - 07/11/2024 10:00:00;322.00;n/e;n/e;n/e;774.00;0.00;n/e;n/e;n/e;n/e;305.80;836.00;86.80;n/e;n/e;30.00;n/e;745.90;n/e;12.80;2173.40
07/11/2024 10:00:00 - 07/11/2024 11:00:00;327.10;n/e;n/e;n/e;728.10;0.00;n/e;n/e;n/e;n/e;41.10;583.10;79.60;n/e;n/e;30.80;n/e;1314.80;n/e;11.80;1977.20
07/11/2024 11:00:00 - 07/11/2024 12:00:00;326.20;n/e;n/e;n/e;796.20;0.00;n/e;n/e;n/e;n/e;1.30;564.70;77.00;n/e;n/e;30.60;n/e;1686.90;n/e;6.40;1849.80
07/11/2024 12:00:00 - 07/11/2024 13:00:00;320.50;n/e;n/e;n/e;781.80;0.00;n/e;n/e;n/e;n/e;56.30;522.70;98.70;n/e;n/e;31.10;n/e;1812.30;n/e;1.70;1680.60
07/11/2024 13:00:00 - 07/11/2024 14:00:00;317.00;n/e;n/e;n/e;761.90;0.00;n/e;n/e;n/e;n/e;6.30;597.40;101.10;n/e;n/e;30.60;n/e;1833.10;n/e;1.70;1599.10
07/11/2024 14:00:00 - 07/11/2024 15:00:00;321.90;n/e;n/e;n/e;834.00;0.00;n/e;n/e;n/e;n/e;0.00;714.40;83.20;n/e;n/e;29.80;n/e;1821.50;n/e;0.70;1405.40
07/11/2024 15:00:00 - 07/11/2024 16:00:00;323.30;n/e;n/e;n/e;804.10;0.00;n/e;n/e;n/e;n/e;35.80;791.00;83.40;n/e;n/e;28.90;n/e;1448.60;n/e;0.00;1268.90
07/11/2024 16:00:00 - 07/11/2024 17:00:00;320.00;n/e;n/e;n/e;888.80;0.00;n/e;n/e;n/e;n/e;879.30;988.80;187.00;n/e;n/e;29.60;n/e;769.40;n/e;0.30;1062.60
07/11/2024 17:00:00 - 07/11/2024 18:00:00;328.70;n/e;n/e;n/e;1064.30;0.00;n/e;n/e;n/e;n/e;1998.10;1446.40;682.80;n/e;n/e;30.60;n/e;186.30;n/e;0.00;1173.70
07/11/2024 18:00:00 - 07/11/2024 19:00:00;329.60;n/e;n/e;n/e;1112.10;0.00;n/e;n/e;n/e;n/e;2345.50;1755.60;870.50;n/e;n/e;30.40;n/e;6.70;n/e;0.00;1471.70
07/11/2024 19:00:00 - 07/11/2024 20:00:00;329.40;n/e;n/e;n/e;1106.50;0.00;n/e;n/e;n/e;n/e;2403.30;2043.10;878.30;n/e;n/e;30.40;n/e;0.20;n/e;0.00;1680.60
07/11/2024 20:00:00 - 07/11/2024 21:00:00;328.00;n/e;n/e;n/e;1108.10;0.00;n/e;n/e;n/e;n/e;2044.60;2035.70;685.90;n/e;n/e;29.90;n/e;0.10;n/e;0.00;1846.50
07/11/2024 21:00:00 - 07/11/2024 22:00:00;327.30;n/e;n/e;n/e;956.70;0.00;n/e;n/e;n/e;n/e;1986.40;2052.40;539.40;n/e;n/e;31.10;n/e;0.20;n/e;0.00;2105.90
07/11/2024 22:00:00 - 07/11/2024 23:00:00;326.40;n/e;n/e;n/e;752.30;0.00;n/e;n/e;n/e;n/e;532.40;1891.30;161.60;n/e;n/e;31.10;n/e;0.20;n/e;0.30;2348.10
07/11/2024 23:00:00 - 08/11/2024 00:00:00;329.30;n/e;n/e;n/e;681.30;0.00;n/e;n/e;n/e;n/e;453.90;1514.20;180.00;n/e;n/e;30.60;n/e;0.20;n/e;1.00;2649.80
08/11/2024 00:00:00 - 08/11/2024 01:00:00;329.40;n/e;n/e;n/e;756.50;0.00;n/e;n/e;n/e;n/e;229.50;1155.10;128.40;n/e;n/e;30.70;n/e;0.20;n/e;0.40;2603.20
08/11/2024 01:00:00 - 08/11/2024 02:00:00;328.40;n/e;n/e;n/e;770.30;0.00;n/e;n/e;n/e;n/e;54.60;897.40;108.90;n/e;n/e;30.90;n/e;0.10;n/e;0.00;2272.80
08/11/2024 02:00:00 - 08/11/2024 03:00:00;329.90;n/e;n/e;n/e;787.50;0.00;n/e;n/e;n/e;n/e;115.60;490.50;104.90;n/e;n/e;30.10;n/e;0.10;n/e;0.00;1767.10
08/11/2024 03:00:00 - 08/11/2024 04:00:00;330.80;n/e;n/e;n/e;790.80;0.00;n/e;n/e;n/e;n/e;0.00;354.30;104.40;n/e;n/e;30.90;n/e;0.10;n/e;0.00;1526.80
08/11/2024 04:00:00 - 08/11/2024 05:00:00;332.10;n/e;n/e;n/e;756.90;0.00;n/e;n/e;n/e;n/e;0.00;328.00;141.40;n/e;n/e;31.10;n/e;0.10;n/e;0.00;1497.80
